system:index,blue_mean,blue_median,blue_p25,blue_p75,blue_stdDev,evi_mean,evi_median,evi_p25,evi_p75,evi_stdDev,green_mean,green_median,green_p25,green_p75,green_stdDev,ndvi_mean,ndvi_median,ndvi_p25,ndvi_p75,ndvi_stdDev,ndwi_mean,ndwi_median,ndwi_p25,ndwi_p75,ndwi_stdDev,nir_mean,nir_median,nir_p25,nir_p75,nir_stdDev,red_mean,red_median,red_p25,red_p75,red_stdDev,stable_crop,swir1_mean,swir1_median,swir1_p25,swir1_p75,swir1_stdDev,swir2_mean,swir2_median,swir2_p25,swir2_p75,swir2_stdDev,thermal_mean,thermal_median,thermal_p25,thermal_p75,thermal_stdDev,x,y,.geo
0000000000000000013f,0.06080646788990827,0.0627075,0.05152416666666667,0.0718375,0.015712048728716288,0.3021802054918307,0.27806415882077273,0.23341580833883477,0.33504055030108665,0.0966414956851945,0.09621965596330269,0.09979125,0.08638499999999999,0.10659750000000001,0.015376439738169512,0.44571467712105245,0.4212548257938709,0.3644538199623243,0.4830061204848469,0.11706361757496621,-0.5040923001438898,-0.491083887895447,-0.5146832217545015,-0.45467948073381415,0.07439801286436755,0.2939623165137614,0.2907925,0.26574000000000003,0.31546,0.040579552170078616,0.11214947247706422,0.1171025,0.10043750000000001,0.12934,0.024912011378106617,1,0.30298004587155963,0.3120408333333333,0.2715425,0.33910999999999997,0.05250465567166065,0.21635958715596326,0.22182249999999998,0.18591666666666665,0.2536675,0.054111210851842305,300.77482625137606,299.90729201,297.8832545,304.91981834,5.876252629998706,81.75690986502096,29.143676631437195,"{""type"":""Point"",""coordinates"":[81.75691,29.143676999999997]}"
00000000000000000140,0.05584716666666666,0.056162500000000004,0.038012500000000005,0.0710675,0.01897680897979313,0.3161558238802667,0.260152337667803,0.22250437828371283,0.43142485546389214,0.12336049999102666,0.09029183333333334,0.09023500000000001,0.06906000000000001,0.10849500000000001,0.02312003604620403,0.4795231037595376,0.41158565465327024,0.35019921859889364,0.619582845619033,0.16394086063408825,-0.5149789615566678,-0.46652135510157555,-0.6122049316683863,-0.4317966548768059,0.10484525642564924,0.28582844444444455,0.2871075,0.24456500000000003,0.325965,0.058649835862914904,0.10059333333333337,0.104095,0.067905,0.13049500000000003,0.03784751467695351,1,0.2833528333333333,0.2773725,0.2097775,0.34064999999999995,0.08160374311369988,0.19953955555555558,0.1828825,0.126865,0.269645,0.07983409041444922,298.182824964,297.92654942,295.29809204000003,302.17514828000003,5.009777116826365,80.96436552641325,29.109236543910107,"{""type"":""Point"",""coordinates"":[80.964366,29.109237]}"
00000000000000000141,0.049074596774193534,0.04833875,0.04241249999999999,0.0562725,0.012833741858060936,0.3514677580055875,0.35332216678980516,0.2867635709940714,0.3959982409850485,0.09300960763062247,0.08725657258064518,0.08681125,0.07995000000000002,0.0926825,0.01244088825815856,0.5246566870725716,0.5185977516139995,0.44122559204678635,0.5775234972172828,0.11437465468635542,-0.5520409497362243,-0.5502727960574298,-0.5935324872159,-0.5062843649393529,0.07395079553558294,0.30602217741935483,0.29977125,0.27962750000000003,0.32272000000000006,0.04013487635582741,0.09457157258064516,0.09628500000000001,0.08470749999999999,0.109045,0.022058069002332738,1,0.25760266129032267,0.25986875,0.2383225,0.282845,0.03906050778112229,0.1761547580645161,0.17829,0.157885,0.20917249999999998,0.042391376704385274,300.32732256451624,301.13436119,295.50659126,303.98328086000004,5.605702970171721,81.61776960431122,29.136477804928393,"{""type"":""Point"",""coordinates"":[81.61777,29.136478]}"
00000000000000000142,0.06261888888888888,0.06180000000000002,0.04915,0.0739825,0.016303607580971855,0.25242630238351915,0.2332203389830509,0.1829725857851497,0.3283402635138521,0.09037781626046577,0.09624894444444444,0.09655999999999998,0.08388250000000003,0.10541499999999998,0.01778260926742825,0.40441425235154976,0.3833676879665393,0.29966263705369683,0.5152816895522888,0.13522783579302103,-0.4349666811023123,-0.43373626454180936,-0.49536155311175284,-0.36574901680371824,0.09335124177174284,0.24701005555555555,0.2444825,0.20865,0.2691775,0.046029997240594575,0.10473911111111109,0.10304999999999997,0.08388250000000003,0.12455500000000003,0.028553251450168446,1,0.2428538888888888,0.2553725,0.2051575,0.277345,0.047680435440183196,0.1846486111111111,0.188025,0.1425125,0.2218775,0.05486112288101146,299.66920792799993,299.13311048,293.71213076000004,304.5370001,6.848538601626648,80.6603393155346,29.089904493491034,"{""type"":""Point"",""coordinates"":[80.660339,29.089904]}"
00000000000000000143,0.05068814606741573,0.049095,0.03641749999999999,0.06749250000000001,0.01846049159132201,0.32343040715449883,0.2940914966850625,0.2545645936655797,0.38782186576614597,0.10587045621811318,0.07843039325842696,0.07695249999999998,0.06266166666666667,0.09125250000000001,0.019469377442317342,0.5244528187307962,0.5086365728876033,0.3891211202842512,0.6429667708352594,0.15359158174843293,-0.5288214482326908,-0.517311918416924,-0.6069342671221748,-0.4526133906308638,0.09805379551106813,0.25613971910112354,0.24939583333333334,0.22212500000000002,0.281745,0.04545835116821067,0.08056148876404491,0.07655375,0.056987500000000024,0.10497499999999998,0.031200626726183248,1,0.22474151685393257,0.21817416666666667,0.17889500000000003,0.276575,0.06053546805156165,0.1532019662921349,0.14804,0.09887000000000001,0.20240750000000002,0.06247608722596391,302.13248063707874,300.8797187,297.08229847999996,308.49506726,7.616263204679007,80.4139921259817,29.077425943799444,"{""type"":""Point"",""coordinates"":[80.413992,29.077426]}"
00000000000000000144,0.05494384259259259,0.058005,0.04441999999999999,0.06347750000000002,0.013721470037129903,0.369424138103628,0.35186400399435647,0.27705550871899537,0.4429983992529847,0.1375068054270804,0.08876629629629632,0.09233875,0.08107750000000002,0.097165,0.013746743938892034,0.5166079157268145,0.4881474695490814,0.4210778805144281,0.6026747542660869,0.14751689866892803,-0.5591781581573788,-0.5648282201436635,-0.6235609771316257,-0.49382732890447034,0.09789620600665568,0.3272091203703703,0.3441975,0.2741275,0.371615,0.07141469145647464,0.10140356481481483,0.10978749999999998,0.07997749999999998,0.12279499999999999,0.03108363955241566,1,0.30329685185185196,0.30700375,0.277015,0.3536575,0.06345347839490866,0.19433930555555565,0.20799,0.16154249999999998,0.2359575,0.055952267687339394,300.43879412,299.04765998,294.83665934,306.17081366,6.448164761934576,81.55822467047314,29.12539533099366,"{""type"":""Point"",""coordinates"":[81.558225,29.125395000000005]}"
00000000000000000145,0.06490774336283184,0.06129124999999999,0.04946625,0.07928083333333334,0.023397523543330224,0.30222392817175553,0.28358729410503075,0.21035402545468435,0.3655485572563868,0.12059823102472594,0.10029026548672573,0.09591833333333331,0.0834975,0.11303249999999998,0.025739340603172945,0.4409318367744044,0.43520471631781066,0.3051114476506042,0.5338257947698987,0.15252982967326859,-0.48860084210918686,-0.48395726035090925,-0.5476248105071402,-0.4030608282500261,0.10103605626978569,0.29417305309734504,0.29934499999999997,0.25177,0.3296775,0.05580981193938617,0.11447028761061948,0.11275750000000001,0.08727416666666667,0.13536250000000002,0.039897881033006184,1,0.2979926327433628,0.29649875000000003,0.23902375,0.35017875000000004,0.08101594009129431,0.21975853982300883,0.2138475,0.1646775,0.2899125,0.08136234041429066,299.13940205663715,298.62040748,294.80418814999996,303.34411112,6.57753864303381,81.81746687829954,29.141152458110646,"{""type"":""Point"",""coordinates"":[81.817467,29.14115200000001]}"
00000000000000000146,0.05203925531914894,0.04937,0.04268749999999999,0.06353249999999999,0.01293080171358635,0.29506877455496605,0.2824943090644476,0.2227952600273954,0.3325160034440161,0.10333063894812544,0.08425053191489358,0.08223249999999999,0.07505499999999998,0.09356249999999999,0.012025837288232007,0.46945204301417903,0.479023418036871,0.3719151218531058,0.5266388001729645,0.12877768855143126,-0.5057122908269579,-0.5197146396685035,-0.5520157137039788,-0.44535797027744817,0.08860287036878597,0.2620245744680852,0.2580675,0.24297000000000002,0.28037,0.04732817374606838,0.09271585106382976,0.08897,0.07818999999999998,0.10827500000000001,0.02116965581206336,1,0.25873393617021273,0.2587275,0.23351,0.2832025,0.030298925441521265,0.18408840425531908,0.17710750000000003,0.1549975,0.2234175,0.0417080826502235,299.78217066085097,297.78641059999995,294.43675099999996,305.46328352,6.596581083420154,80.6040126086743,29.076462612628553,"{""type"":""Point"",""coordinates"":[80.604013,29.076463]}"
00000000000000000147,0.04291177184466018,0.04353083333333333,0.035303749999999995,0.049411250000000004,0.009487668904511535,0.3913086355029523,0.3842835508089527,0.3225377107364684,0.43669932558821434,0.09909173517592232,0.06988499999999999,0.06994,0.06379374999999998,0.07600374999999998,0.008425884593876339,0.6027187921670258,0.6105113764913126,0.5399489421934636,0.6513237569559349,0.09963514823824648,-0.6009738424015725,-0.6158269239885625,-0.6377001407579836,-0.5635124633869331,0.05896551258773732,0.28439327669902903,0.28494875000000003,0.2543825,0.30438666666666664,0.04377523564699781,0.06910538834951457,0.0690325,0.060754999999999976,0.08039000000000002,0.014472518294046595,1,0.22503866504854367,0.2250125,0.21305,0.24189750000000002,0.0235414476225854,0.14437635922330097,0.144911875,0.13093500000000002,0.15883375,0.027335284161081743,301.04574155495146,300.4866464,296.70631628,306.39298496000004,5.49211361565349,81.65289448057717,29.117634479064144,"{""type"":""Point"",""coordinates"":[81.652894,29.117634]}"
00000000000000000148,0.04923855504587157,0.045685,0.034355,0.064,0.01833103156583423,0.3826606568228586,0.34457845252774366,0.22480198630011522,0.5106159460840081,0.1838552390721627,0.08472213302752295,0.07935875,0.07092999999999999,0.09972249999999999,0.01820420444563172,0.5397676460433938,0.5194031917471527,0.3619371040465728,0.7116080598620824,0.18647078866667485,-0.5606884885623886,-0.555742259264238,-0.6529171226170593,-0.46195353892622176,0.11323085058717813,0.3182516284403671,0.31799000000000005,0.2449225,0.35874500000000004,0.09457765050134698,0.08945011467889907,0.091775,0.06023250000000002,0.113960625,0.03438522576074772,1,0.260389357798165,0.24814000000000003,0.20233874999999998,0.31330583333333334,0.06640851467268802,0.17841311926605502,0.16168,0.1155075,0.2502025,0.07071727770709436,301.24158980825683,300.39663853999997,296.77980371,304.31141078,6.269478279690412,81.69470861786291,29.11880409247497,"{""type"":""Point"",""coordinates"":[81.694709,29.118803999999997]}"
00000000000000000149,0.05957492647058824,0.059517500000000015,0.04577142857142857,0.07334083333333334,0.03917655733239726,0.18622011816684625,0.15334617254618427,0.13221270465000792,0.18303460360174545,0.0971875497212324,0.09402541666666661,0.09274208333333332,0.0768975,0.10618225,0.04112311902856682,0.3241037683349962,0.2595315077438591,0.23634574862023702,0.3119583871856263,0.1657098275343179,-0.42838362377100525,-0.39350344676293575,-0.4472426561713804,-0.3611251741798083,0.1166335411687472,0.23204333333333335,0.23229541666666667,0.1955325,0.25467125,0.04953865570798815,0.12072845588235286,0.12516343749999997,0.10463583333333332,0.14321833333333334,0.04696013845206162,1,0.26548602941176475,0.2804891666666667,0.21643250000000003,0.32531416666666674,0.07878080037679826,0.19916735294117643,0.23072791666666667,0.14265,0.2568758333333333,0.07278416983389827,296.3541932,294.85033142,291.36395102,303.11168576,7.233657916140144,81.80096997145628,29.11840504061312,"{""type"":""Point"",""coordinates"":[81.80097,29.118405]}"
0000000000000000014a,0.04543016666666666,0.045162499999999994,0.03729750000000001,0.05104750000000002,0.013540735397721597,0.21703531083397934,0.19677582288071385,0.16702745486968706,0.24315528413045395,0.06845905670304862,0.07970005555555558,0.07772249999999997,0.0684825,0.09221499999999999,0.016109206774809832,0.4048415872907997,0.3712695280851754,0.328828187307736,0.4444421171690091,0.1188543640967304,-0.4610732822575668,-0.44671336029726094,-0.480881549839407,-0.4209749781698834,0.06751057211809045,0.21686822222222224,0.21442499999999998,0.18346,0.2405775,0.03948493330662192,0.09259511111111113,0.09053749999999999,0.07678750000000001,0.11009000000000002,0.02641312562468568,1,0.2484443333333333,0.25166,0.20815499999999998,0.28268,0.061029445423682285,0.17895,0.18544,0.14314500000000002,0.211895,0.05875752992170451,297.9781235439999,296.10132674,292.4884796,302.39390156,7.297382915623987,81.43387351812754,29.094014176257414,"{""type"":""Point"",""coordinates"":[81.433874,29.094014000000005]}"
0000000000000000014b,0.043085390625,0.04379895833333333,0.03645875,0.05009875,0.010746679842951105,0.35578428962314074,0.3226912964398465,0.24758509586466798,0.39793163546474447,0.1543868344871221,0.07949023437500001,0.07982625000000002,0.07257999999999998,0.08520249999999999,0.011689561444081894,0.5368039019817773,0.5268555410820879,0.4310539756601376,0.6252766966030772,0.1470185197192175,-0.5634151488156972,-0.5435324519722802,-0.6105637333961049,-0.5033985621091956,0.08782052240433483,0.29714700520833337,0.2831475,0.2398075,0.3359475,0.0779995214558798,0.08499567708333335,0.08869500000000001,0.07383583333333332,0.10078124999999999,0.02360871195428749,1,0.24797442708333328,0.25199000000000005,0.22279875000000002,0.2762541666666667,0.04112963621359157,0.16513583333333337,0.16460875,0.13682687500000001,0.20121124999999998,0.046545465615434885,296.29586904499996,295.15282619000004,291.12554412500003,301.14461525,6.763029881526188,81.74167359804161,29.102273128694634,"{""type"":""Point"",""coordinates"":[81.741674,29.102273]}"
0000000000000000014c,0.038415505952380954,0.039575416666666655,0.03168750000000001,0.044365,0.008973649825319913,0.2950363740320237,0.2742380840267375,0.19609094016871814,0.36377372341982545,0.1321411241982097,0.07029095238095238,0.07143416666666665,0.063835,0.0770075,0.010532703964946974,0.506080135600155,0.47983035437849836,0.39077095790177385,0.5959703522669586,0.1367187551608074,-0.533883961618926,-0.5246380377011135,-0.5859207753551678,-0.4781153351480202,0.07885412048294352,0.24198294642857154,0.22943083333333333,0.1806,0.284543125,0.07191434846022322,0.07448339285714287,0.07822093749999999,0.06452249999999998,0.08560124999999999,0.016140367739930432,1,0.22359559523809522,0.2250125,0.19998749999999998,0.24957687499999998,0.03586617890269657,0.15116452380952378,0.154509375,0.12154375,0.179864375,0.03882730919350161,295.7679884085715,293.88474077,290.778615095,300.57437558,6.7358887701419325,81.70869968061221,29.09713732057967,"{""type"":""Point"",""coordinates"":[81.7087,29.097137]}"
0000000000000000014d,0.053196989795918366,0.05451250000000002,0.043539999999999995,0.06014999999999998,0.01226082955273925,0.33264484686074375,0.2962418900722242,0.23998018631813134,0.39177934591572694,0.11346893356245383,0.0859158163265306,0.08489999999999998,0.07739249999999998,0.09260000000000002,0.010897682109238815,0.49438010972688673,0.4493577201190983,0.39040977508585517,0.573476871004137,0.135796150898272,-0.5457518590345206,-0.5463965859229429,-0.6194955005248881,-0.472027185339778,0.08074207932243964,0.29811760204081633,0.3033875,0.2526775,0.32478250000000003,0.04605658689224666,0.09971295918367343,0.10315999999999997,0.08289249999999998,0.11380249999999997,0.027059609621646316,1,0.3233025510204082,0.32937500000000003,0.289115,0.36091750000000006,0.05381250959489307,0.20607678571428567,0.2198425,0.16949000000000003,0.24352000000000001,0.053655527391340316,301.2839518816326,299.563781,296.46363686,306.78263924,6.5688255853863335,81.45403140248077,29.08448764268386,"{""type"":""Point"",""coordinates"":[81.454031,29.084488000000007]}"
0000000000000000014e,0.0494379081632653,0.04873749999999999,0.034272499999999984,0.05926999999999999,0.01610528108773754,0.3259014597519459,0.32492702969008547,0.22496909765142156,0.38361990122553513,0.12895246337990288,0.09265724489795917,0.091555,0.078905,0.102995,0.019031676168077195,0.4902534541458455,0.49971417103518745,0.3549670282918527,0.5960192734386281,0.16092314054584264,-0.5318734108168317,-0.5427970874947293,-0.5970698845613003,-0.46176806808078236,0.09717431196567874,0.3062003571428571,0.30390999999999996,0.28147,0.321015,0.04463375193146595,0.10515178571428573,0.10346250000000001,0.0745325,0.13305250000000002,0.03679858151173102,1,0.2865097959183672,0.293405,0.23334500000000002,0.33666250000000003,0.06393214346731807,0.19770275510204074,0.194955,0.1309075,0.2551525,0.06797270478828951,300.7148166738775,299.73126398,294.25559594000003,306.64250042000003,7.618467868801198,81.37389263336428,29.079594681990788,"{""type"":""Point"",""coordinates"":[81.373893,29.079594999999998]}"
0000000000000000014f,0.0576532075471698,0.05852750000000001,0.04332,0.06807000000000002,0.014513400975375146,0.32886867243889195,0.33387095261761196,0.25156409518075445,0.368102754217454,0.098424885274209,0.09783018867924531,0.09655999999999998,0.08891500000000002,0.11033749999999998,0.01605600320377046,0.47618677629619105,0.4751844201829449,0.3681696714670924,0.5654483898678254,0.12416565267740537,-0.5251717489404412,-0.530536039552433,-0.5942553556967929,-0.46081179831262864,0.07786480157438855,0.31577235849056606,0.30624750000000006,0.2929375,0.326185,0.03647127052142501,0.11227495283018868,0.1137475,0.08253500000000003,0.13781,0.02915669339433361,1,0.3221793396226415,0.3356725,0.269755,0.35668249999999996,0.052003462391874936,0.22407542452830187,0.23515999999999998,0.16498000000000002,0.2743475,0.05797938362391775,301.59543918981126,300.20295074,295.37328848,307.13811332,7.580991991783409,81.31090642943477,29.074017082847888,"{""type"":""Point"",""coordinates"":[81.310906,29.074016999999998]}"
