system:index,blue_mean,blue_median,blue_p25,blue_p75,blue_stdDev,eastness,elev,evi_mean,evi_median,evi_p25,evi_p75,evi_stdDev,green_mean,green_median,green_p25,green_p75,green_stdDev,msavi_mean,msavi_median,msavi_p25,msavi_p75,msavi_stdDev,ndmi_mean,ndmi_median,ndmi_p25,ndmi_p75,ndmi_stdDev,ndvi_mean,ndvi_mean_asm,ndvi_mean_contrast,ndvi_mean_corr,ndvi_mean_dent,ndvi_mean_diss,ndvi_mean_dvar,ndvi_mean_ent,ndvi_mean_idm,ndvi_mean_imcorr1,ndvi_mean_imcorr2,ndvi_mean_inertia,ndvi_mean_maxcorr,ndvi_mean_prom,ndvi_mean_savg,ndvi_mean_sent,ndvi_mean_shade,ndvi_mean_svar,ndvi_mean_var,ndvi_median,ndvi_p25,ndvi_p75,ndvi_stdDev,nir_mean,nir_median,nir_p25,nir_p75,nir_stdDev,northness,red_mean,red_median,red_p25,red_p75,red_stdDev,slope,stable_crop,swir1_mean,swir1_median,swir1_p25,swir1_p75,swir1_stdDev,swir2_mean,swir2_median,swir2_p25,swir2_p75,swir2_stdDev,thermal_mean,thermal_median,thermal_p25,thermal_p75,thermal_stdDev,x,y,.geo
00000000000000000000,0.047847600000000004,0.04596,0.027370000000000005,0.06317499999999998,0.022862137700573847,-0.24191912057219964,2163,0.17169210572059726,0.08070066763025677,0.011664129955477127,0.2820791451598298,0.1764295659367238,0.06881910000000001,0.07348749999999998,0.021897499999999986,0.103985,0.04363454197009517,0.1579074060323078,0.06483174264974922,0.008718033759001487,0.2745780083281397,0.16403527654395716,0.06699569102219205,0.054866475391746,-0.006614956528829624,0.1557280140661472,0.1650008958714783,0.2813772207484615,0.564236111111111,0.29166666666666663,0.25,0.49154387928739274,0.29166666666666663,0.1736111111111111,0.8958797346140275,0.8541666666666665,0.19148859832582818,0.2262137778409395,0.29166666666666663,0.0,0.29166666666666663,20.0,0.69371180695071,0.0,0.2916666666666856,0.1458333333333215,0.2436986997893512,0.11610245848886568,0.40578613281250003,0.19865833068917182,0.1838923,0.12923,0.027315000000000006,0.3433725,0.1511246737811533,-0.9702964181638379,0.0785123,0.07436749999999998,0.02318999999999999,0.12362000000000001,0.05709892568569045,38,1,0.17735719999999996,0.24151250000000002,0.016204999999999997,0.306715,0.1456275527936249,0.11273989999999999,0.13318999999999998,0.012932499999999986,0.2035075,0.09530524545238842,290.15574931040004,292.24238216000003,281.14407122,299.38946197999996,8.853411915293922,80.76046674115366,30.030556651726766,"{""type"":""Point"",""coordinates"":[80.760467,30.03055700000001]}"
00000000000000000001,0.061332500000000005,0.06204749999999998,0.054485000000000006,0.06867499999999999,0.013288257933718883,-0.7771438183394841,1951,0.22239228859480684,0.19310822063705974,0.1539540010916445,0.21206234679247032,0.11340959370074259,0.08905489130434784,0.08835124999999999,0.07860250000000002,0.10211500000000001,0.014779707334762292,0.20423247159427413,0.16973284288829504,0.1421742097540869,0.19924926737830195,0.1077543588785678,-0.1349006381408144,-0.17375475131028495,-0.20318831370056992,-0.12812707643554466,0.12235911137542414,0.35578315627597257,0.3715277777777778,0.625,-0.37499999999999645,0.49154387928739274,0.625,0.1736111111111111,1.0402853972306827,0.6875,-0.37669683696395617,0.5328048365167262,0.625,0.0,0.200810185185185,22.791666666666664,0.6070684093807169,-0.018518518518518122,0.28472222222225696,0.22743055555555713,0.31269335825852507,0.28586141197068266,0.3491723086739215,0.13074639077510783,0.24533500000000003,0.24845625000000002,0.19198500000000002,0.27905,0.06360223126170482,-0.629323037570314,0.11376961956521736,0.11376125000000001,0.09609250000000003,0.139845,0.028230993211513757,26,1,0.3194666304347826,0.32816500000000004,0.26178,0.382395,0.06680307632776035,0.2286299456521739,0.24721875,0.19044499999999998,0.272175,0.05847243430921938,298.11164263347825,297.40359236,294.5563817,300.87288265999996,5.18049258563665,80.59762010992817,29.928070116122583,"{""type"":""Point"",""coordinates"":[80.59762,29.928070000000005]}"
00000000000000000002,0.08078651162790695,0.08063749999999997,0.06488,0.09017999999999998,0.024622378104661977,-0.08715302582491517,2879,0.2165140929445737,0.15779989853221596,0.12081127297839458,0.31499802509075187,0.11733157084345358,0.12086808139534887,0.12452750000000001,0.09900750000000003,0.13588499999999998,0.02285316638051413,0.19909146649580797,0.14468408337908867,0.11580163739975713,0.28246270436013055,0.1063137529208393,-0.06416219110352166,-0.1037543084766053,-0.21717889633708398,0.07230579617667379,0.1589560425516579,0.3105566370490973,0.3046875,0.9583333333333333,-0.2642655367231628,0.7987083562433799,0.6666666666666666,0.4444444444444445,1.2999332767452798,0.6958333333333333,-0.340217490656387,0.6021839567992999,0.9583333333333333,0.0,0.5081018518518519,18.833333333333336,0.8593548491667902,0.018518518518520294,0.5555555555555145,0.37847222222222854,0.2688728175907662,0.18322090922651108,0.44377639919234635,0.15591779818951187,0.2843881976744186,0.2780325,0.260955,0.31177499999999997,0.038090301248776666,-0.9961949357879519,0.15020226744186047,0.16003,0.10920999999999997,0.18159000000000003,0.03777328083452717,32,1,0.3313198255813954,0.349945,0.2631825,0.4067325,0.07948107741270675,0.25559825581395357,0.28763,0.16904999999999998,0.339605,0.08811741153792377,301.8997194590698,301.57015874,297.48562484,307.15520342,6.42520733176441,81.87108523324754,29.96626725625508,"{""type"":""Point"",""coordinates"":[81.871085,29.966267]}"
00000000000000000003,0.049820760869565224,0.046454999999999996,0.037902500000000006,0.05269750000000001,0.020584021338781813,0.24192169534001978,2111,0.2310749357498491,0.19170926569125568,0.10879469329737221,0.3405545642631169,0.12919077785768496,0.06270929347826086,0.05784,0.051460000000000006,0.06617250000000002,0.02124663922057572,0.19468866731130288,0.1633676723456021,0.08614817906554606,0.29633719417666887,0.11673799257806149,0.0011954074471064856,-0.008498381118533276,-0.15318449106118145,0.14375526692438362,0.17572886987125375,0.43512844088566377,0.1840277777777778,2.4791666666666665,0.2041481815675399,0.9966813852503038,1.1875,0.7829861111111112,1.798273969370432,0.5354166666666667,-0.42689302588384753,0.770699843380144,2.4791666666666665,0.0,32.80465133101847,26.145833333333332,1.3072947164738038,5.182581018518498,3.623263888889028,1.5256076388888715,0.39431257647240897,0.2923986415663913,0.5792084789716991,0.16968472779437954,0.17856081521739134,0.16818375,0.1245,0.23934,0.06838906799489532,0.9702957762063126,0.06486565217391305,0.06417874999999998,0.050580000000000014,0.07158999999999999,0.02227567364322463,28,1,0.16877081521739132,0.16433375,0.1455925,0.18741999999999998,0.03842895283215024,0.1155744565217391,0.11538375000000001,0.08844750000000001,0.146005,0.03467851342233264,294.4060631247826,294.87767557999996,288.7286576,299.45098634,7.081071505340865,81.84888613639478,29.94218301982773,"{""type"":""Point"",""coordinates"":[81.848886,29.942183]}"
00000000000000000004,0.0542175,0.04652375,0.04111999999999999,0.05125374999999999,0.03899309205647843,-0.9455199626692458,1884,0.15012368902169607,0.11511533053994953,0.09941940316220416,0.1871474527270332,0.07397553434625083,0.07370625,0.0660625,0.056794999999999984,0.07553625,0.03692177662386387,0.129585848798343,0.09969514984339167,0.08511215426200175,0.14716053982798677,0.06698429679445121,-0.07781037029889691,-0.13246401038157082,-0.1645642652538562,0.008299084388604872,0.11901927008469107,0.30481290549331636,0.2873263888888889,0.47916666666666663,0.01666666666666669,0.6321276654420948,0.47916666666666663,0.2204861111111111,1.2819531472170436,0.7604166666666667,-0.13189815853313228,0.3182103883138054,0.47916666666666663,0.0,0.47884114583333326,18.9375,0.9498201231987363,-0.0234375,0.5052083333333428,0.24609375,0.2549441664424936,0.21712591182822133,0.37625195456887606,0.12385864994677837,0.16721749999999996,0.1498275,0.1314575,0.18616875000000002,0.05242974382447451,0.32556412608570406,0.08927062499999998,0.08331875,0.07209874999999999,0.09315000000000001,0.037529200729856736,22,1,0.19173375,0.18493125,0.16799124999999998,0.20574875,0.04016136936239224,0.14408374999999995,0.14082125,0.11400874999999999,0.16246375,0.044590017748510825,291.97733024545454,290.67351098,287.02648364000004,296.53028825,6.635298595785563,80.5837780144959,29.87621444311198,"{""type"":""Point"",""coordinates"":[80.58377800000001,29.876214000000004]}"
00000000000000000005,0.06309479166666665,0.06105749999999999,0.050786250000000005,0.0692525,0.02215233309778789,0.8290371109067561,2146,0.20548361990758138,0.16093278639993003,0.10896705746693065,0.2821290955995992,0.11567951263763569,0.08521052083333334,0.07812124999999998,0.06984375000000001,0.09460749999999998,0.021668456384165466,0.17938385741029003,0.1405091351323745,0.09605385749829021,0.2512358390057096,0.10657610229997286,-0.09648035710339924,-0.13109427876999014,-0.22046722986234185,-0.03702670414025633,0.14016212695066252,0.3439112519135889,0.3315972222222222,0.4166666666666667,0.12380952380952318,0.5670946696659667,0.4166666666666667,0.1909722222222222,1.1950274364516678,0.7916666666666666,-0.21800547926409392,0.42506930774024565,0.4166666666666667,0.0,0.5450665509259263,20.791666666666664,0.9062161112183573,0.12557870370370483,0.5381944444444713,0.23871527777778212,0.29063664476047035,0.20681432214006942,0.4358589151265488,0.15886589181342237,0.21081276041666663,0.1914625,0.1635225,0.25293875,0.058100436804151806,0.5591935878918668,0.09960562499999999,0.09594125,0.08456999999999998,0.11585125000000002,0.025915696797400446,37,1,0.25082984375,0.23868,0.21875625,0.2887025,0.043684191327993976,0.1867766145833333,0.191215,0.158545,0.22618125,0.04888274060477513,298.65480130624996,297.56594831,291.50921687,303.94055561,8.741087588394324,81.86622990481807,29.93114395293358,"{""type"":""Point"",""coordinates"":[81.86623,29.931144000000003]}"
00000000000000000006,0.0570128431372549,0.05299999999999999,0.046097499999999986,0.059435000000000016,0.023958309541435453,-0.5150354086055935,1129,0.2247853715546512,0.19467251352864343,0.1618064212169099,0.22969083103282276,0.10947392978029759,0.07894436274509802,0.07560499999999998,0.07016,0.08173750000000002,0.023505296586272095,0.19981713695011052,0.17184592815844835,0.13390870827980184,0.20072597130958514,0.10228573085945743,-0.06475373260389213,-0.11031802344668366,-0.13018526456160404,-0.04733096672995961,0.11861019097300332,0.38723259232297375,0.41145833333333337,0.4583333333333333,-0.2065476190476208,0.6135829095230937,0.4583333333333333,0.21180555555555555,1.02499789138287,0.7708333333333334,-0.15271072168297964,0.3612046922316828,0.4583333333333333,0.0,0.21404803240740708,23.458333333333332,0.7073054336262284,-0.06481481481481433,0.29513888888888573,0.18836805555555713,0.35075945910991685,0.2911134496115353,0.40731368099635046,0.14574366900497887,0.2181380392156863,0.21316000000000002,0.17768499999999998,0.234995,0.054534495031688,-0.857168902773817,0.09535485294117646,0.09774250000000001,0.0810225,0.1101725,0.03224455402190439,54,1,0.24529186274509804,0.2494325,0.20815499999999998,0.279105,0.04440536867726117,0.16420245098039218,0.17171750000000002,0.14284249999999998,0.18728250000000002,0.04045552571836834,299.5292657,299.51592872000003,295.82788514000003,302.16831224,4.657952266467037,80.56449108117694,29.863183362629993,"{""type"":""Point"",""coordinates"":[80.56449100000002,29.863182999999996]}"
00000000000000000007,0.05541342391304349,0.0536325,0.04430999999999999,0.06347750000000002,0.016213090971417796,-0.9925456791233193,2104,0.23946499265790097,0.1690062474964244,0.09921759836716176,0.41653935134663245,0.17152586196669894,0.07257701086956524,0.07339124999999999,0.0628725,0.08300249999999998,0.017452894697457248,0.20824195143266525,0.13782820235823157,0.07892073537490485,0.363852202378912,0.15704054889108493,0.022390747767151574,-0.0252313290336244,-0.19573435549381948,0.26907343544495194,0.23274179944292084,0.3921916062489779,0.23437500000000003,1.6041666666666665,0.02934782608695679,0.9280181172085469,0.8541666666666666,0.7899305555555556,1.5601457826506417,0.6479166666666667,-0.34801087391894875,0.6497864069865732,1.6041666666666665,0.0,5.849790219907402,24.145833333333332,1.184691059847338,-0.6351273148148071,1.644097222222257,0.8120659722222214,0.2998659435921704,0.20872138567325269,0.6360287130305111,0.2251950038320029,0.20392597826086964,0.19457000000000002,0.13726,0.276795,0.0853649411501911,-0.12187319169378041,0.07859353260869564,0.07944124999999999,0.058609999999999995,0.09999750000000002,0.02568978411814667,8,1,0.18840222826086953,0.19111875,0.16121249999999998,0.23307,0.05741473575770647,0.13236440217391304,0.14263625,0.0844875,0.182195,0.05554022601218862,290.92035146782615,292.02362888,284.89022114,296.74049648,7.4493378869984115,81.8772488142732,29.915769834167754,"{""type"":""Point"",""coordinates"":[81.877249,29.915770000000002]}"
00000000000000000008,0.07478363207547171,0.0761,0.06149749999999998,0.0816,0.023334443696679336,0.8090180861922142,2114,0.2684093948686619,0.2139405672553279,0.15692113625113768,0.2987453861282993,0.16029725296530956,0.10718070754716987,0.10728500000000002,0.09507500000000002,0.1201275,0.020132011121274183,0.2482877242638517,0.20315883993882233,0.14514195727189272,0.27398224282547967,0.14825350730190567,-0.082175525665765,-0.13823179324403823,-0.1918563138558206,-0.024621362753229636,0.15780199101553802,0.3689176717981092,0.4887152777777778,0.3125,-0.03015873015875236,0.5856394255849677,0.3125,0.19965277777777776,0.9064984244137397,0.84375,-0.13122066313123498,0.33357136415936556,0.3125,0.0,0.2786096643518537,22.395833333333332,0.6898899304887569,0.16695601851852024,0.3107638888888573,0.15581597222222854,0.3070206612248022,0.23199156948931637,0.42890632783791544,0.18564626733619422,0.30392089622641505,0.2988225,0.2767675,0.31741250000000004,0.06272506617324058,-0.5877837495319916,0.1375396698113208,0.14867249999999999,0.11556250000000001,0.1700125,0.04057547955411767,43,1,0.3598937735849057,0.37708749999999996,0.30778750000000005,0.42117,0.07310005081177845,0.23882995283018874,0.2595525,0.194845,0.295055,0.06798530865244727,301.1623825049056,300.38068778,298.18973696,304.01062502,7.192368674755745,81.86369682813141,29.892896980126103,"{""type"":""Point"",""coordinates"":[81.863697,29.892897]}"
00000000000000000009,0.0791641346153846,0.07561874999999998,0.06574625,0.09519875,0.02745988438528166,0.9743698094321503,2116,0.18335469559970527,0.1218695257588079,0.10458148074143399,0.174640155544492,0.1367931299515572,0.10625903846153843,0.10080875,0.091885,0.1164975,0.02693093673905083,0.16144151630965695,0.10814897294915005,0.09154678789275189,0.15727509752908392,0.1250007256070786,-0.11852196163979951,-0.18143186644322992,-0.21825343050543938,-0.1393763261739318,0.15884412272202852,0.27639541924991606,0.19270833333333331,0.9375,0.07236502627806748,0.8124935871152226,0.7291666666666666,0.34548611111111116,1.7334325777906279,0.65625,-0.33200450462300457,0.6366178637081714,0.9375,0.0,3.377567997685184,18.395833333333332,1.155809927324007,-0.11429398148147958,1.2690972222222285,0.55164930555555,0.21375048615852885,0.1673564443472163,0.2700438613452575,0.17499569987585797,0.23367182692307698,0.21159250000000002,0.196605,0.2410175,0.05944953410512317,0.2249521603967275,0.12945687499999997,0.13053625,0.1230425,0.15201375,0.032075736081378765,33,1,0.29338225961538467,0.29313,0.270855,0.3136725,0.04721287220648046,0.22984615384615387,0.23294625000000002,0.20000125000000002,0.2763275,0.0654848320525989,296.5604588496154,296.18677723999997,291.01189495999995,300.64216631,8.224867784365511,81.86640221434511,29.8746907292431,"{""type"":""Point"",""coordinates"":[81.866402,29.874691]}"
