system:index,blue_mean,blue_median,blue_p25,blue_p75,blue_stdDev,eastness,elev,evi_mean,evi_median,evi_p25,evi_p75,evi_stdDev,green_mean,green_median,green_p25,green_p75,green_stdDev,msavi_mean,msavi_median,msavi_p25,msavi_p75,msavi_stdDev,ndmi_mean,ndmi_median,ndmi_p25,ndmi_p75,ndmi_stdDev,ndvi_mean,ndvi_mean_asm,ndvi_mean_contrast,ndvi_mean_corr,ndvi_mean_dent,ndvi_mean_diss,ndvi_mean_dvar,ndvi_mean_ent,ndvi_mean_idm,ndvi_mean_imcorr1,ndvi_mean_imcorr2,ndvi_mean_inertia,ndvi_mean_maxcorr,ndvi_mean_prom,ndvi_mean_savg,ndvi_mean_sent,ndvi_mean_shade,ndvi_mean_svar,ndvi_mean_var,ndvi_median,ndvi_p25,ndvi_p75,ndvi_stdDev,nir_mean,nir_median,nir_p25,nir_p75,nir_stdDev,northness,red_mean,red_median,red_p25,red_p75,red_stdDev,slope,stable_crop,swir1_mean,swir1_median,swir1_p25,swir1_p75,swir1_stdDev,swir2_mean,swir2_median,swir2_p25,swir2_p75,swir2_stdDev,thermal_mean,thermal_median,thermal_p25,thermal_p75,thermal_stdDev,x,y,.geo
00000000000000000000,0.07212999999999999,0.06474249999999998,0.05115750000000002,0.10582750000000002,0.032072784802695285,-0.24191912057219964,2163,0.21527781429723,0.13277328871960992,0.10675148455205252,0.407238824987039,0.1631569078481577,0.10545249999999999,0.10063,0.07268999999999998,0.15045999999999998,0.04993235386500422,0.19454590405946687,0.1318138814682942,0.08069899087803989,0.3740068954144264,0.15059583987362776,-0.004211498557125422,0.03576589595375692,-0.11367680176483337,0.09050061724135283,0.09522775527846786,0.31448507534823134,0.36458333333333337,0.4583333333333333,-0.18749999999999378,0.6789889274936621,0.4583333333333333,0.24305555555555555,1.0904039093534383,0.7708333333333334,-0.12530800090241537,0.3573516940686825,0.4583333333333333,0.0,0.20428240740740758,20.541666666666664,0.7727114515967968,0.06481481481481506,0.32638888888889994,0.19618055555554648,0.24098731773812707,0.16201457630806057,0.5286437944926349,0.19724116267413222,0.253895,0.3374875,0.10739500000000002,0.3484325,0.12659227997788813,-0.9702964181638379,0.12302999999999999,0.1111625,0.061634999999999995,0.19258999999999998,0.07626752716589155,38,1,0.2696175,0.3148825,0.08828249999999999,0.36251249999999996,0.14379534875996516,0.17887750000000002,0.1992175,0.060892500000000016,0.2649425,0.09949462221647959,298.69156444181823,303.26207864,292.1637677,304.94032646,10.374470136759104,80.76046674115366,30.030556651726766,"{""type"":""Point"",""coordinates"":[80.760467,30.03055700000001]}"
00000000000000000001,0.05591225000000001,0.058554999999999996,0.043182499999999985,0.06738250000000001,0.015029326323197756,-0.7771438183394841,1951,0.25816854395356925,0.18424082267420372,0.16713471545386963,0.3309643448728983,0.13277333042812953,0.08328941666666667,0.08179250000000002,0.07010499999999997,0.09359,0.016190623825784244,0.23798124551583788,0.16981119595338734,0.15341096550018307,0.31054286817580473,0.12773705853027886,-0.07400200880797739,-0.13565009545070927,-0.198187262896346,-0.02084543346376732,0.1560753229927545,0.4130674659952198,0.4887152777777778,0.3125,-0.030158730158715646,0.5856394255849677,0.3125,0.1996527777777778,0.9064984244137397,0.84375,-0.13122066313123498,0.3335713641593655,0.3125,0.0,0.2786096643518521,26.395833333333332,0.6898899304887569,0.16695601851851902,0.31076388888888573,0.15581597222222143,0.32295168273475006,0.28971613287279635,0.516702894030037,0.173830954075863,0.25101741666666666,0.23879,0.204415,0.29621000000000003,0.05848916873904715,-0.629323037570314,0.10227725,0.0990625,0.07544000000000001,0.12826749999999998,0.033863661499398325,26,1,0.2917870833333333,0.2830375,0.2497625,0.3498075,0.06852185474991238,0.20205091666666666,0.207605,0.1514775,0.2660975,0.06895466586969576,299.107703198,299.14849157000003,296.07056456,301.11214406,5.609470460706982,80.59762010992817,29.928070116122583,"{""type"":""Point"",""coordinates"":[80.59762,29.928070000000005]}"
00000000000000000002,0.0760441911764706,0.07330875,0.052202499999999985,0.09161000000000002,0.034443050133093664,-0.08715302582491517,2879,0.2745532682246586,0.23383633917086338,0.1117719681028659,0.39851532567049813,0.17707697857802981,0.11409933823529415,0.11330749999999998,0.08842,0.1303025,0.03502601213168328,0.25429130913851017,0.22288959827950877,0.10523124040395604,0.36185775065658204,0.1667656551989745,0.007751659361586534,0.0039623222483582,-0.20690399876591883,0.1374773084957796,0.1972738802493272,0.38144514104574906,0.30729166666666663,0.5416666666666666,-0.12380952380952419,0.6135829095230936,0.5416666666666666,0.21180555555555555,1.2457105749651884,0.7291666666666666,-0.15323569035436183,0.3546967470161122,0.5416666666666666,0.0,0.41370081018518523,22.958333333333332,0.8702558521618848,-0.07523148148148107,0.4201388888888573,0.24045138888888573,0.3509349560559527,0.16776065217743633,0.5532747000332456,0.22641555495726506,0.30278330882352944,0.29852,0.270195,0.32635,0.056002659471778286,-0.9961949357879519,0.13655066176470593,0.13375375,0.09238000000000002,0.17889500000000003,0.056490312539189354,32,1,0.30474389705882354,0.2730275,0.23274,0.39020499999999997,0.08902342011167115,0.22234823529411768,0.18418875,0.15257749999999998,0.31436000000000003,0.0955671204852468,300.93993616999995,301.24373783,297.75564842,304.85145794,6.117883660023349,81.87108523324754,29.96626725625508,"{""type"":""Point"",""coordinates"":[81.871085,29.966267]}"
00000000000000000003,0.04616585714285712,0.045575000000000004,0.03528999999999999,0.05737249999999999,0.012879157316916303,0.24192169534001978,2111,0.29293878584778865,0.3062029482035794,0.12053033346725585,0.4306403186875723,0.16914968172972558,0.06254014285714286,0.067795,0.05025000000000002,0.07524750000000002,0.014408983890799061,0.25578335948142095,0.26661334290500144,0.10245572480953025,0.378958985634161,0.15760484141856482,0.03118212002757377,0.07582504059209672,-0.15301116203131196,0.17760368077347136,0.18968515906333142,0.4938931174465976,0.4626736111111111,0.6666666666666667,-0.009555435077267194,0.7765333280587501,0.4583333333333333,0.42013888888888895,1.0797852195537263,0.7916666666666667,-0.1748914495472795,0.3857992085595232,0.6666666666666667,0.0,1.7053674768518565,30.541666666666664,0.8342955931054121,0.7002314814814836,0.6701388888888857,0.33420138888889284,0.5701129505946584,0.27797833935018035,0.6631334535192124,0.2075682524084736,0.21487050000000002,0.21137250000000002,0.13274999999999998,0.28108500000000003,0.0867477687358174,0.9702957762063126,0.06383657142857142,0.06729999999999997,0.04862749999999999,0.07739249999999998,0.017014792724543634,28,1,0.1876502142857143,0.18607250000000003,0.16297250000000002,0.21492,0.03146970803902102,0.1214577142857143,0.12216250000000001,0.0964775,0.1427875,0.030024842829203452,297.11686931085717,297.20192918,293.01485468,302.95445684000003,7.627873765705146,81.84888613639478,29.94218301982773,"{""type"":""Point"",""coordinates"":[81.848886,29.942183]}"
00000000000000000004,0.04727266666666666,0.046015,0.037215,0.055337499999999984,0.013777677355256824,-0.9455199626692458,1884,0.18484756838637517,0.1343211719286577,0.09516520199551845,0.23209998815816374,0.11974440269039469,0.06871075,0.061579999999999996,0.055117499999999986,0.08176499999999998,0.018092503582860908,0.16612055859544614,0.11486679853764892,0.08753765748427023,0.2010925530850564,0.11550992917484015,-0.044293775939956134,-0.1306415449802919,-0.15566492109918204,0.06140203835322506,0.15540327894687703,0.3589889631160133,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.3142899903651996,0.212718055762636,0.4528201015771183,0.17905205502864088,0.18144424999999995,0.17709375,0.1350325,0.21283000000000002,0.054088951656623155,0.32556412608570406,0.08321975,0.073405,0.06177250000000001,0.1014275,0.029195055106059183,22,1,0.1954949166666667,0.17651625,0.1602225,0.22809250000000003,0.04773082584261486,0.14333841666666666,0.127085,0.09980499999999998,0.17367,0.05592496195231654,293.9991305059999,294.88963865,288.2672249,298.82207066,7.855329351517751,80.5837780144959,29.87621444311198,"{""type"":""Point"",""coordinates"":[80.58377800000001,29.876214000000004]}"
00000000000000000005,0.059889928571428566,0.06325750000000002,0.0478025,0.07090249999999998,0.015597761932928925,0.8290371109067561,2146,0.25087489712896,0.23703973419507526,0.10943650769679941,0.36112571073629895,0.1564678620294576,0.08360200000000002,0.08445999999999998,0.0719475,0.0960375,0.014452092394232183,0.2236816641621293,0.21677579876288733,0.09317375145613516,0.3273015123228997,0.14746633709713697,-0.06373930310881712,-0.1062877274387231,-0.21756099897038048,0.09184592967521768,0.18294806630743787,0.39467230169386125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.38371072027246356,0.20644704582340542,0.6049311703756676,0.20555714426129096,0.23394842857142853,0.2192925,0.16926999999999998,0.284055,0.07036636460362737,0.5591935878918668,0.09578214285714287,0.10137249999999998,0.07370749999999998,0.11399500000000001,0.027249886697948304,37,1,0.2578168571428572,0.2609825,0.23683749999999998,0.29236,0.04061873003194661,0.1827913571428571,0.199135,0.14155,0.2191825,0.05093357325037227,299.76817859600004,298.62040748,293.20284577999996,306.4681814,8.261288088448396,81.86622990481807,29.93114395293358,"{""type"":""Point"",""coordinates"":[81.86623,29.931144000000003]}"
00000000000000000006,0.047597672413793105,0.046152499999999985,0.03933249999999999,0.05497999999999997,0.010811114151391235,-0.5150354086055935,1129,0.23900937803096403,0.17657965779285034,0.15195684224634765,0.31852802988297785,0.12700280998255092,0.0697418103448276,0.06614500000000001,0.060975,0.07774999999999999,0.011784685523442804,0.2138983283176782,0.16121450811631732,0.1287486213653828,0.29647350646164566,0.11534815988839861,-0.038132549113571314,-0.07943288378999604,-0.12824516309591313,-0.003310012788685744,0.1465421998639268,0.4200842578668579,0.36458333333333337,0.4583333333333333,-0.18750000000000178,0.6789889274936622,0.4583333333333333,0.24305555555555555,1.0904039093534386,0.7708333333333334,-0.12530800090241537,0.3573516940686823,0.4583333333333333,0.0,0.20428240740740708,25.458333333333332,0.772711451596797,-0.06481481481481433,0.3263888888889426,0.19618055555555713,0.32739566522991453,0.2987055490005253,0.5435962059416103,0.15953761736464245,0.21101025862068964,0.198695,0.1656125,0.25067,0.05877567872906644,-0.857168902773817,0.08203336206896553,0.08330500000000002,0.07073750000000001,0.09532249999999998,0.0192534035423281,54,1,0.22214870689655167,0.22427000000000002,0.1989975,0.24858000000000002,0.03372947606234009,0.15399232758620685,0.15705999999999998,0.13577499999999998,0.1849175,0.03887337120953648,299.6821152096552,299.7517721,296.487563,302.47251602,5.28666521303927,80.56449108117694,29.863183362629993,"{""type"":""Point"",""coordinates"":[80.56449100000002,29.863182999999996]}"
00000000000000000007,0.0510784375,0.04596,0.035455,0.070435,0.018861710975358742,-0.9925456791233193,2104,0.29678299761420135,0.32933691584055835,0.15651550241800782,0.4271934749806563,0.16364782027438124,0.0671040625,0.07143875,0.05422374999999999,0.082425,0.017735159880759282,0.2590783394764403,0.26624709858383655,0.1280059408012868,0.38802603764609844,0.1524334259878553,0.10698378174210983,0.14033276251587629,-0.11129710578774868,0.28966308244249717,0.20898639600120184,0.4760768159202471,0.4887152777777778,0.3125,-0.0301587301587313,0.5856394255849677,0.3125,0.1996527777777778,0.9064984244137397,0.8437499999999999,-0.13122066313123498,0.3335713641593656,0.3125,0.0,0.2786096643518519,30.395833333333332,0.6898899304887569,0.1669560185185187,0.3107638888888573,0.15581597222222143,0.5399750463470792,0.26534867144715,0.67804431510675,0.2468618055509244,0.221538046875,0.229165,0.17631,0.28508625,0.07796210429526788,-0.12187319169378041,0.06856414062500002,0.06984375000000001,0.047321249999999995,0.08865375,0.026373878624038886,8,1,0.17409796875,0.1760625,0.14759999999999998,0.205625,0.057682805227562445,0.108625625,0.09607874999999999,0.06731375,0.1649525,0.05656405195039406,293.504486045,295.08104777,289.04824247,299.1365285,7.8367357015664085,81.8772488142732,29.915769834167754,"{""type"":""Point"",""coordinates"":[81.877249,29.915770000000002]}"
00000000000000000008,0.073625,0.07175500000000001,0.046015,0.09655999999999998,0.026856593889716215,0.8090180861922142,2114,0.31228096361494107,0.22567060714644524,0.14917390288190144,0.454674462167225,0.1825801993222738,0.10492942857142858,0.09898000000000001,0.08283750000000001,0.12472,0.024060209594783184,0.2823369989042815,0.21566697388110945,0.1322911443236,0.4194224505737076,0.16793076103701648,-0.04553520728628347,-0.12636550849422432,-0.2222678362264747,0.1737477463353454,0.19172766205257272,0.41983257770070065,0.7526041666666665,0.14583333333333331,0.16883116883118388,0.3658643905878544,0.14583333333333331,0.11631944444444445,0.46694835441951316,0.9270833333333333,0.2248865539330755,0.10826102796828833,0.14583333333333331,0.0,0.06101707175925969,26.14583333333333,0.3658643905878544,0.06973379629629678,0.11631944444445708,0.06553819444445708,0.3695357819871439,0.2094545824226097,0.6361120469750206,0.21837205331606685,0.3104424285714286,0.2952475,0.259305,0.3547025,0.06303594205883553,-0.5877837495319916,0.12573828571428572,0.1382775,0.07560499999999998,0.176145,0.04895149349017212,43,1,0.3440521428571428,0.32885250000000005,0.27267,0.41644,0.08035799586880592,0.2289002142857143,0.23265750000000002,0.1392675,0.30858500000000005,0.07749721298530546,303.830153564,303.30651290000003,298.50077678,307.39788283999997,6.204885898422337,81.86369682813141,29.892896980126103,"{""type"":""Point"",""coordinates"":[81.863697,29.892897]}"
00000000000000000009,0.0721132638888889,0.07614125,0.0493975,0.09183,0.02244135687850479,0.9743698094321503,2116,0.25880826539336943,0.2013606550442112,0.10187094365848415,0.4070199769093137,0.1762829122419043,0.10031756944444445,0.10581375000000001,0.08018375,0.11785874999999998,0.02124388611791664,0.22991275749153484,0.17586120098318692,0.0874666048853564,0.382609047955897,0.16259589640157265,-0.03638253242502673,-0.10882713500115389,-0.21772083031094513,0.18894453361500782,0.2014420231176915,0.3710831913307104,0.19618055555555558,1.125,0.11217948717948628,0.7765333280587501,0.7916666666666666,0.35763888888888884,1.6827494392771074,0.6375,-0.4575279436620673,0.7871176689693572,1.125,0.0,4.561848958333333,24.0,1.1301860448718644,0.6250000000000026,1.4270833333333997,0.6380208333333357,0.28500457100087045,0.16204673678334514,0.5901478216671483,0.2228034599204778,0.2629525694444445,0.236315,0.20286125000000002,0.3119675,0.07633187558534839,0.2249521603967275,0.11554111111111112,0.13180125,0.08037625000000001,0.14544125,0.03620828292307784,33,1,0.2811453472222222,0.28912875000000005,0.23715375,0.32834375,0.06154575802004088,0.21200194444444453,0.23280875,0.14298,0.26728,0.0731946947457767,299.82383535499997,298.97417255,293.57711897,303.64489688000003,7.904307964486048,81.86640221434511,29.8746907292431,"{""type"":""Point"",""coordinates"":[81.866402,29.874691]}"
