filename,geoReg,ALV,MoranI,ALV_norm,MoranI_norm,Global_Score
s-10_n-20_cn-4_cm-4.geojson,1,0.0010235266826407914,0.6567432378839994,0.7221192183328587,0.22535182183019428,0.9474710401630531
s-4_n-8_cn-4_cm-1.geojson,1,0.00042907694278124085,0.7408631583009458,0.10643113295535862,0.8411326439517979,0.9475637769071565
s-13_n-26_cn-8_cm-7.geojson,1,0.0012184016683137351,0.6293163584620284,0.9239566467507607,0.024579563903889916,0.9485362106546507
s-6_n-12_cn-4_cm-2.geojson,1,0.0006778342636183635,0.7061550177168296,0.36407599057785606,0.5870595630779171,0.9511355536557731
s-13_n-26_cn-4_cm-1.geojson,1,0.0010896796254889214,0.6478943805154748,0.7906356562976149,0.1605757659540269,0.9512114222516418
s-3_n-6_cn-8_cm-1.geojson,1,0.00032631718373948783,0.7559510626743443,0.0,0.951580230125117,0.951580230125117
s-5_n-10_cn-8_cm-2.geojson,1,0.0005802831100839521,0.720688261393448,0.26303955483114544,0.693446881265141,0.9564864360962864
s-7_n-14_cn-8_cm-3.geojson,1,0.0007837622492599052,0.6946785876167823,0.4737885437079915,0.5030489562323521,0.9768374999403436
s-8_n-16_cn-4_cm-3.geojson,1,0.0008680645036895108,0.6828476135526735,0.5611027271325381,0.416442990611056,0.977545717743594
s-8_n-16_cn-8_cm-4.geojson,1,0.000920906347109272,0.6753712579377575,0.6158324901746031,0.3617140229158015,0.9775465130904046
s-12_n-24_cn-4_cm-6.geojson,1,0.0011868597457113262,0.6379500378290457,0.8912878025507603,0.08778045796328578,0.9790682605140462
s-13_n-26_cn-8_cm-8.geojson,1,0.0012744117275079664,0.6264685927571466,0.9819678187555199,0.0037331401522986327,0.9857009589078185
s-13_n-26_cn-4_cm-7.geojson,1,0.001241254851340636,0.6313540800888899,0.9476263223501454,0.039496243477816315,0.9871225658279618
s-10_n-20_cn-8_cm-5.geojson,1,0.0010621092308380387,0.6576212496820051,0.7620802337656535,0.23177910830560464,0.9938593420712581
s-12_n-24_cn-8_cm-6.geojson,1,0.0011662040816262937,0.6430190829731306,0.8698941582777908,0.12488725467356054,0.9947814129513514
s-6_n-12_cn-8_cm-3.geojson,1,0.0007434468388266101,0.7029204804256137,0.43203275478839653,0.5633818655421182,0.9954146203305148
s-8_n-16_cn-4_cm-4.geojson,1,0.0009320982859652976,0.6764886319264285,0.627424291707827,0.36989350608638333,0.9973177977942103
s-9_n-18_cn-4_cm-5.geojson,1,0.0010102633083499612,0.6654503977013753,0.7083819736589931,0.2890906128812588,0.997472586540252
s-3_n-6_cn-4_cm-1.geojson,1,0.0003496832469926487,0.7591753046309966,0.02420087987682051,0.9751825629963964,0.9993834428732169
s-13_n-26_cn-4_cm-8.geojson,1,0.0012918218832417892,0.6259586199856096,1.0,0.0,1.0
s-11_n-22_cn-8_cm-6.geojson,1,0.0011429377528940072,0.6473168594919768,0.8457965762108368,0.1563481541246363,1.0021447303354731
s-11_n-22_cn-4_cm-5.geojson,1,0.0011056740066775032,0.6535161870286907,0.8072014805725528,0.20172892705258777,1.0089304076251406
s-5_n-10_cn-4_cm-2.geojson,1,0.0005936038836360899,0.7261326997605116,0.2768362495121806,0.7333016590281672,1.010137908540348
s-11_n-22_cn-4_cm-6.geojson,1,0.0011561002875013057,0.6470942737380244,0.859429378427215,0.15471876553413363,1.0141481439613487
s-6_n-12_cn-4_cm-3.geojson,1,0.000747842865807224,0.7063467849451803,0.4365858418762998,0.5884633516329283,1.025049193509228
s-7_n-14_cn-4_cm-3.geojson,1,0.0008011818494886215,0.6989775241787286,0.49183050687781943,0.5345183475161632,1.0263488543939827
s-4_n-8_cn-8_cm-2.geojson,1,0.0004928352685531126,0.7427150448063382,0.1724673995884863,0.8546889596153667,1.027156359203853
s-9_n-18_cn-8_cm-5.geojson,1,0.0010057124651347386,0.6704086473158207,0.7036685391023634,0.3253863560147992,1.0290548951171625
s-10_n-20_cn-4_cm-5.geojson,1,0.0010783034648686107,0.6612681775137046,0.7788530511728808,0.25847561737612046,1.0373286685490013
s-12_n-24_cn-8_cm-7.geojson,1,0.0012177356934881221,0.6416646003046408,0.9232668781499903,0.11497207112348087,1.0382389492734712
s-11_n-22_cn-8_cm-7.geojson,1,0.0011969730337862802,0.6456413592277408,0.9017624155486745,0.1440830339835054,1.0458454495321798
s-3_n-6_cn-8_cm-2.geojson,1,0.00039307946735487323,0.7595147739927254,0.0691475491002789,0.9776675715605313,1.0468151206608103
s-7_n-14_cn-8_cm-4.geojson,1,0.0008612623160665447,0.6955780061261723,0.5540575127213886,0.5096329456892893,1.0636904584106779
s-4_n-8_cn-4_cm-2.geojson,1,0.0005110050399614409,0.7457834039430437,0.19128633585849555,0.8771501876146287,1.0684365234731243
s-10_n-20_cn-8_cm-6.geojson,1,0.0011226340619092416,0.6592584435111515,0.8247674802414109,0.2437638148660389,1.0685312951074497
s-8_n-16_cn-4_cm-5.geojson,1,0.000995898984720908,0.6777571356617975,0.6935044452156228,0.3791793003329563,1.0726837455485791
s-5_n-10_cn-8_cm-3.geojson,1,0.000667105329040857,0.7245300017815168,0.3529637354194534,0.7215694715245846,1.074533206944038
s-8_n-16_cn-8_cm-5.geojson,1,0.000992422165293151,0.6786430285203678,0.6899034068886741,0.38566427832697014,1.0755676852156442
s-9_n-18_cn-4_cm-6.geojson,1,0.0010775794029452628,0.6669337358909312,0.7781031201536728,0.29994905408426675,1.0780521742379396
s-11_n-22_cn-4_cm-7.geojson,1,0.0012073013715770298,0.6492622211871353,0.9124597615026337,0.17058873374039196,1.0830484952430257
s-12_n-24_cn-4_cm-7.geojson,1,0.001229846165550466,0.646081966876115,0.9358100300047525,0.14730840246464644,1.083118432469399
s-9_n-18_cn-8_cm-6.geojson,1,0.0010783020727770812,0.6675872414865135,0.7788516093450676,0.30473289376117246,1.08358450310624
s-3_n-6_cn-4_cm-2.geojson,1,0.000412683469383889,0.7623121645606261,0.08945195780913474,0.9981452355330962,1.087597193342231
s-7_n-14_cn-4_cm-4.geojson,1,0.0008708726794520661,0.6978885321707715,0.5640112326675218,0.5265466282061604,1.0905578608736821
s-3_n-6_cn-8_cm-3.geojson,1,0.0004327689873819511,0.7603335592060385,0.11025508596419785,0.9836613032390197,1.0939163892032175
s-5_n-10_cn-4_cm-3.geojson,1,0.000673204216832827,0.7263694488830742,0.35928052268637595,0.7350347273502191,1.0943152500365951
s-10_n-20_cn-4_cm-6.geojson,1,0.0011277055967510627,0.6634006976225035,0.8300202095594924,0.27408624776281443,1.104106457322307
s-4_n-8_cn-8_cm-3.geojson,1,0.0005537647655753763,0.7451865252994141,0.23557376981503375,0.8727808727120555,1.1083546425270892
s-3_n-6_cn-4_cm-3.geojson,1,0.00044880797475956594,0.7619398260472225,0.1268671101064756,0.9954196157898209,1.1222867258962965
s-3_n-6_cn-8_cm-4.geojson,1,0.0004557941179559197,0.7609605558491734,0.13410285240783879,0.9882510901344829,1.1223539425423217
s-3_n-6_cn-8_cm-5.geojson,1,0.00047073849533920683,0.7603199199736899,0.1495811586149351,0.9835614603282427,1.1331426189431777
s-12_n-24_cn-8_cm-8.geojson,1,0.0012714810838812787,0.6470531960908168,0.9789324698564432,0.15441806592287682,1.13335053577932
s-11_n-22_cn-8_cm-8.geojson,1,0.0012486838212751406,0.6505209177990261,0.9553207125880532,0.17980273716110443,1.1351234497491576
s-3_n-6_cn-8_cm-7.geojson,1,0.00047697804992638147,0.7599544701208975,0.15604363838369337,0.9808862674645152,1.1369299058482085
s-3_n-6_cn-8_cm-6.geojson,1,0.0004753281180726257,0.7602316633066881,0.15433475819428952,0.9829153973898248,1.1372501555841144
s-3_n-6_cn-8_cm-8.geojson,1,0.0004783099759478832,0.7598421020494368,0.1574231511112734,0.9800637024515994,1.1374868535628728
s-10_n-20_cn-8_cm-7.geojson,1,0.0011879555747395646,0.6601320599539794,0.8924227830731786,0.25015892613952917,1.1425817092127077
s-6_n-12_cn-4_cm-4.geojson,1,0.0008276871642774223,0.7114610816438205,0.519282796651721,0.6259014020977026,1.1451841987494236
s-3_n-6_cn-4_cm-4.geojson,1,0.000471036910430398,0.7625313563315348,0.14989023540280055,0.9997497792395503,1.1496400146423509
s-6_n-12_cn-8_cm-4.geojson,1,0.0008245422884124357,0.7131863039485274,0.5160255614807189,0.6385305011728005,1.1545560626535194
s-3_n-6_cn-4_cm-5.geojson,1,0.00048199619359031077,0.7621227227889037,0.16124106897778168,0.9967584699565574,1.1579995389343392
s-12_n-24_cn-4_cm-8.geojson,1,0.001286243536515231,0.6488581886979451,0.9942223515541314,0.16763110542685813,1.1618534569809895
s-3_n-6_cn-4_cm-8.geojson,1,0.0004866839749674854,0.762060894700312,0.1660963341873566,0.9963058714396487,1.1624022056270054
s-3_n-6_cn-4_cm-6.geojson,1,0.00048405423591527656,0.7625655382184977,0.1633726405030437,1.0,1.1633726405030438
s-3_n-6_cn-4_cm-7.geojson,1,0.00048535806377691346,0.7625287274000387,0.16472305118701966,0.999730534742053,1.1644535859290726
s-4_n-8_cn-4_cm-3.geojson,1,0.0005766619483245304,0.7496691016077668,0.25928901714729125,0.9055945571603846,1.1648835743076758
s-11_n-22_cn-4_cm-8.geojson,1,0.0012619698618954625,0.6530012458248288,0.9690814334081286,0.19795941661692962,1.1670408500250582
s-10_n-20_cn-4_cm-7.geojson,1,0.0011826116336085602,0.6662554602613937,0.8868879150049453,0.29498389098483163,1.181871805989777
s-7_n-14_cn-4_cm-5.geojson,1,0.0009447544735571113,0.7000941206826601,0.6405326562743979,0.5426921392858297,1.1832247955602275
s-5_n-10_cn-8_cm-4.geojson,1,0.000734224271480245,0.7299057239290789,0.422480685957329,0.7609212277687124,1.1834019137260414
s-4_n-8_cn-8_cm-4.geojson,1,0.0005954178116954747,0.7496416285349362,0.2787149851209455,0.9053934467540746,1.1841084318750201
s-7_n-14_cn-8_cm-5.geojson,1,0.0009432096908620031,0.7008169918623507,0.6389326819854022,0.5479837540081401,1.1869164359935422
s-8_n-16_cn-8_cm-6.geojson,1,0.001060341502806082,0.6847722137206329,0.7602493488068667,0.4305315901699619,1.1907809389768285
s-8_n-16_cn-4_cm-6.geojson,1,0.0010587065825743514,0.6860407906986358,0.7585560165708108,0.4398179205726447,1.1983739371434554
s-5_n-10_cn-4_cm-4.geojson,1,0.0007333529768273978,0.7336447147240124,0.42157826191599984,0.7882916629069914,1.2098699248229912
s-9_n-18_cn-4_cm-7.geojson,1,0.001136367666397657,0.6771732965133114,0.8389917553749187,0.3749054381008049,1.2138971934757237
s-9_n-18_cn-8_cm-7.geojson,1,0.0011452463251168186,0.6760014194182243,0.8481876285008997,0.36632697728603697,1.2145146057869367
s-4_n-8_cn-4_cm-4.geojson,1,0.0006179117408960589,0.7514061849915209,0.3020125715668523,0.9183104825778128,1.220323054144665
s-4_n-8_cn-8_cm-5.geojson,1,0.0006197418723018169,0.7512981984075957,0.30390808943093045,0.9175199912518823,1.2214280806828128
s-10_n-20_cn-8_cm-8.geojson,1,0.0012398992801988444,0.6646154574317753,0.9462223197155748,0.2829786217727518,1.2292009414883265
s-4_n-8_cn-8_cm-6.geojson,1,0.0006335548995933613,0.7535023370596033,0.31821462496479663,0.9336548889607232,1.2518695139255198
s-8_n-16_cn-4_cm-7.geojson,1,0.0011130118570371447,0.6870133474160905,0.8148014957391533,0.44693730171406504,1.2617387974532184
s-7_n-14_cn-8_cm-6.geojson,1,0.001004505873838415,0.7027756321613594,0.7024188390263869,0.5623215366354418,1.2647403756618287
s-7_n-14_cn-4_cm-6.geojson,1,0.0010050620086066403,0.7027349435958343,0.7029948432328004,0.5620236852085051,1.2650185284413054
s-10_n-20_cn-4_cm-8.geojson,1,0.0012460851008165178,0.668959209454207,0.9526291457215611,0.31477607448320966,1.2674052202047708
s-4_n-8_cn-8_cm-7.geojson,1,0.0006450838465551711,0.7541424678392517,0.3301554751416551,0.9383408213273183,1.2684962964689734
s-6_n-12_cn-4_cm-5.geojson,1,0.0008893342682283798,0.7195878762435177,0.5831324122804541,0.6853917610401584,1.2685241733206125
s-4_n-8_cn-4_cm-5.geojson,1,0.0006439700876155107,0.7544571203237128,0.32900192411260826,0.9406441635630662,1.2696460876756746
s-6_n-12_cn-8_cm-5.geojson,1,0.000892851825003685,0.7198015688273447,0.5867756434082968,0.686956049193286,1.273731692601583
s-5_n-10_cn-8_cm-5.geojson,1,0.0007806666599321692,0.7358363907400084,0.4705823559708094,0.8043353307120116,1.274917686682821
s-5_n-10_cn-4_cm-5.geojson,1,0.0007812110562012237,0.7359032700486061,0.47114620228801024,0.8048249055407455,1.2759711078287557
s-4_n-8_cn-8_cm-8.geojson,1,0.0006506997111958969,0.755086994634383,0.3359719819319594,0.9452550157718568,1.2812269977038162
s-9_n-18_cn-8_cm-8.geojson,1,0.0011984398467811195,0.6778477282546749,0.9032816344562524,0.37984246288760026,1.2831240973438527
s-8_n-16_cn-8_cm-7.geojson,1,0.0011138081302461363,0.6911263932790312,0.8156262179900156,0.4770459222447527,1.2926721402347683
s-4_n-8_cn-4_cm-6.geojson,1,0.0006593264345826606,0.7556330010879754,0.34490691864558753,0.9492519323311012,1.2941588509766886
s-4_n-8_cn-4_cm-7.geojson,1,0.0006680973660137677,0.7550567004491167,0.35399121563101743,0.9450332540510141,1.2990244696820317
s-9_n-18_cn-4_cm-8.geojson,1,0.0011920466826722618,0.6812485374435112,0.8966600570448185,0.404737316185137,1.3013973732299555
s-5_n-10_cn-8_cm-6.geojson,1,0.0008134343737763718,0.7359423263643924,0.5045207861629086,0.8051108084532149,1.3096315946161234
s-4_n-8_cn-4_cm-8.geojson,1,0.0006728474945310028,0.7564411749501115,0.3589110555030385,0.9551679860170381,1.3140790415200767
s-7_n-14_cn-8_cm-7.geojson,1,0.001055421181700975,0.7047781714631792,0.7551532357505104,0.576980671968587,1.3321339077190975
s-5_n-10_cn-4_cm-6.geojson,1,0.0008106752654633177,0.7404133376214943,0.5016631011464853,0.8378398335636397,1.3395029347101248
s-6_n-12_cn-8_cm-6.geojson,1,0.0009399027944445644,0.7229690706295359,0.6355076376338384,0.7101430286169137,1.3456506662507521
s-8_n-16_cn-4_cm-8.geojson,1,0.0011614318575454228,0.6923345744105016,0.8649514334175898,0.4858901385340818,1.3508415719516718
s-5_n-10_cn-8_cm-7.geojson,1,0.0008340714277743533,0.7400166460697752,0.5258951554524828,0.8349359429199551,1.3608310983724379
s-6_n-12_cn-4_cm-6.geojson,1,0.000943286535170033,0.7246947116212069,0.63901227176686,0.7227751925950892,1.3617874643619492
s-8_n-16_cn-8_cm-8.geojson,1,0.0011619498447607319,0.695000934387832,0.8654879271452497,0.5054086227501207,1.3708965498953702
s-5_n-10_cn-4_cm-7.geojson,1,0.0008312944768159308,0.7419800003984167,0.5230189903133032,0.8493082335333363,1.3723272238466395
s-7_n-14_cn-4_cm-7.geojson,1,0.001054483501423604,0.7104571542236408,0.7541820542763504,0.6185523788332421,1.3727344331095925
s-5_n-10_cn-8_cm-8.geojson,1,0.0008541480936793788,0.7407635872650237,0.5466891152492342,0.840403756738689,1.3870928719879232
s-6_n-12_cn-8_cm-7.geojson,1,0.0009822202981435483,0.7238354695737073,0.679337050085997,0.7164853058264351,1.395822355912432
s-5_n-10_cn-4_cm-8.geojson,1,0.0008492176635906938,0.7427001597166224,0.541582532038167,0.8545799966879516,1.3961625287261186
s-6_n-12_cn-4_cm-7.geojson,1,0.0009832379226642658,0.724527329773538,0.6803910320306132,0.7215499116954527,1.401940943726066
s-7_n-14_cn-8_cm-8.geojson,1,0.001100909843307125,0.7097454893754681,0.8022671044138101,0.6133427975222913,1.4156099019361013
s-7_n-14_cn-4_cm-8.geojson,1,0.0010936434162012291,0.7111773261381863,0.7947410642923673,0.62382423419651,1.4185652984888772
s-6_n-12_cn-8_cm-8.geojson,1,0.0010140230366673544,0.7267086975708351,0.712276028570721,0.7375181205205603,1.4497941490912813
s-6_n-12_cn-4_cm-8.geojson,1,0.0010164510929732628,0.7268780595190616,0.7147908338400893,0.7387578962977852,1.4535487301378747
s-12_n-24_cn-8_cm-2.geojson,2,0.0012079500514452716,0.577563957247509,0.7192798412388628,0.0,0.7192798412388628
s-11_n-22_cn-8_cm-1.geojson,2,0.0011502621454550187,0.5895469509250897,0.6687603627103537,0.07269727433758474,0.7414576370479384
s-11_n-22_cn-8_cm-2.geojson,2,0.001160119583216122,0.5900442085083295,0.6773928933382172,0.07571398885132617,0.7531068821895434
s-13_n-26_cn-8_cm-1.geojson,2,0.0012522924491328753,0.5779362193622768,0.7581121539988372,0.002258404019139004,0.7603705580179763
s-12_n-24_cn-8_cm-1.geojson,2,0.0012036206944759822,0.5856585283118833,0.7154884597924774,0.04910736575058405,0.7645958255430615
s-12_n-24_cn-8_cm-3.geojson,2,0.001239609331215543,0.5811881729664359,0.7470050685135801,0.021987043594152097,0.7689921121077321
s-9_n-18_cn-8_cm-1.geojson,2,0.0009975035913135314,0.6169686410903056,0.5349839261501346,0.23905654868741655,0.7740404748375511
s-10_n-20_cn-8_cm-2.geojson,2,0.0011132836017218747,0.6010443663357906,0.6363768550396515,0.1424486891154025,0.778825544155054
s-8_n-16_cn-8_cm-1.geojson,2,0.0009244800492907863,0.6283046349812967,0.47103445181981185,0.3078286669039513,0.7788631187237631
s-13_n-26_cn-8_cm-2.geojson,2,0.0012640054004402638,0.5793537393278797,0.7683696279341723,0.010858077906244273,0.7792277058404166
s-10_n-20_cn-8_cm-1.geojson,2,0.0010872629709626504,0.6062543865010109,0.6135896057128862,0.17405633871001017,0.7876459444228964
s-13_n-26_cn-8_cm-3.geojson,2,0.0012862045119364817,0.5792433540037858,0.7878102284783254,0.010188402831349445,0.7979986313096749
s-7_n-14_cn-8_cm-1.geojson,2,0.0008145541099253144,0.6474559576304357,0.37476815408942693,0.4240140704861005,0.7987822245755274
s-9_n-18_cn-8_cm-2.geojson,2,0.0010270214183354517,0.6174433462214325,0.5608338023563209,0.24193644415223325,0.8027702465085541
s-8_n-16_cn-8_cm-2.geojson,2,0.0009618200569132032,0.6283168393892741,0.5037345070732264,0.30790270743328213,0.8116372145065085
s-11_n-22_cn-8_cm-3.geojson,2,0.0011987163499083465,0.5945104079443155,0.7111935399851448,0.10280909833566944,0.8140026383208142
s-12_n-24_cn-4_cm-1.geojson,2,0.001254915430365288,0.5865506006307296,0.7604091977513691,0.05451930435599874,0.8149285021073678
s-9_n-18_cn-4_cm-1.geojson,2,0.001045225828823043,0.6174404066628306,0.5767760923210047,0.24191861072063334,0.818694703041638
s-12_n-24_cn-4_cm-2.geojson,2,0.0012613282658465203,0.5883137159309477,0.7660251600373934,0.06521560280340195,0.8312407628407954
s-11_n-22_cn-4_cm-1.geojson,2,0.0012078026193359972,0.5979607249498379,0.7191507293712877,0.1237411499290349,0.8428918793003226
s-10_n-20_cn-8_cm-3.geojson,2,0.0011524725803126778,0.6060129592596457,0.6706961240179152,0.17259167112607154,0.8432877951439868
s-10_n-20_cn-4_cm-1.geojson,2,0.0011356499171533794,0.6090901170193975,0.6559638823863311,0.19125987607215553,0.8472237584584866
s-8_n-16_cn-4_cm-1.geojson,2,0.0009724848181968771,0.6326559722262428,0.5130740414077414,0.3342269414872906,0.847300982895032
s-10_n-20_cn-4_cm-2.geojson,2,0.0011545668906775548,0.6066706624398959,0.6725301907203591,0.17658176156706065,0.8491119522874198
s-12_n-24_cn-4_cm-3.geojson,2,0.0012778118050156021,0.5888956331104754,0.7804604179797942,0.0687459220191274,0.8492063399989216
s-11_n-22_cn-4_cm-2.geojson,2,0.0012153275395541765,0.5987130980706484,0.7257405862722347,0.12830557486652952,0.8540461611387642
s-11_n-22_cn-8_cm-4.geojson,2,0.0012431519068143444,0.5953150868035716,0.7501074357919053,0.10769084669997324,0.8577982824918785
s-12_n-24_cn-8_cm-4.geojson,2,0.0012806553917089991,0.5899444212167371,0.7829506542682337,0.07510860890141666,0.8580592631696504
s-6_n-12_cn-8_cm-1.geojson,2,0.0007279921340698856,0.6697234668478547,0.2989625618158482,0.559104455238788,0.8580670170546363
s-11_n-22_cn-4_cm-3.geojson,2,0.0012374180149438683,0.5973156079791768,0.7450860500740002,0.11982741629469933,0.8649134663686995
s-7_n-14_cn-4_cm-1.geojson,2,0.0008545079906597502,0.6533762056486875,0.4097572767702707,0.45993046215829253,0.8696877389285632
s-13_n-26_cn-8_cm-4.geojson,2,0.001319189393262972,0.5865183817357617,0.8166963351125409,0.05432384186061899,0.8710201769731599
s-13_n-26_cn-4_cm-2.geojson,2,0.001317091700893692,0.5870432578138262,0.8148593066610808,0.05750810960430311,0.8723674162653838
s-9_n-18_cn-4_cm-2.geojson,2,0.0010643405932404728,0.6236530087826113,0.5935156136121227,0.2796086281573396,0.8731242417694622
s-5_n-10_cn-8_cm-1.geojson,2,0.0005964860672878333,0.6915647266122819,0.18379773128296162,0.6916089107776131,0.8754066420605747
s-8_n-16_cn-4_cm-2.geojson,2,0.0009932733182027365,0.6349842960627196,0.531279316181684,0.34835219275933005,0.879631508941014
s-12_n-24_cn-4_cm-4.geojson,2,0.0013055907079360144,0.5900550967511274,0.8047874526596528,0.07578004459624546,0.8805674972558982
s-7_n-14_cn-8_cm-2.geojson,2,0.0008729151820025894,0.6526688089068197,0.42587714959026596,0.45563889559381276,0.8815160451840787
s-4_n-8_cn-8_cm-1.geojson,2,0.0004870810455488139,0.7087419743427326,0.08798762079655696,0.795818186374706,0.883805807171263
s-9_n-18_cn-8_cm-3.geojson,2,0.001077568080717642,0.6246352775256145,0.6050994240853592,0.28556776175989995,0.8906671858452592
s-13_n-26_cn-4_cm-1.geojson,2,0.0013173500166851772,0.5900771971829029,0.8150855235579761,0.0759141213716311,0.8909996449296073
s-13_n-26_cn-4_cm-3.geojson,2,0.0013321633147940042,0.5883522058442766,0.8280580883078863,0.0654491097102557,0.893507198018142
s-13_n-26_cn-4_cm-4.geojson,2,0.0013650230373330218,0.5837264623566941,0.8568345886638389,0.03738609370773263,0.8942206823715715
s-13_n-26_cn-8_cm-5.geojson,2,0.0013647021208972082,0.5839629027154782,0.8565535500178655,0.03882050735172583,0.8953740573695913
s-10_n-20_cn-4_cm-3.geojson,2,0.0011838852791391337,0.6104642505655671,0.698205411045144,0.19959633739978386,0.8978017484449279
s-9_n-18_cn-4_cm-3.geojson,2,0.0011020005548311401,0.6224151346669743,0.6264958646423067,0.2720988124467443,0.8985946770890509
s-6_n-12_cn-4_cm-1.geojson,2,0.0007628757706645992,0.6726265967332079,0.32951148016696163,0.5767168846025809,0.9062283647695425
s-8_n-16_cn-8_cm-3.geojson,2,0.0010287794728681865,0.6346262565164251,0.5623733971239564,0.3461800728516506,0.908553469975607
s-11_n-22_cn-8_cm-5.geojson,2,0.0012960734770772193,0.5971647749151887,0.7964528540679999,0.11891235675891429,0.9153652108269142
s-7_n-14_cn-4_cm-2.geojson,2,0.0008953145666460312,0.6552481439614902,0.4454931368950812,0.4712869575992825,0.9167800944943637
s-11_n-22_cn-4_cm-4.geojson,2,0.0012688152721403083,0.6017959694600034,0.7725818142824918,0.14700844271154315,0.919590256994035
s-6_n-12_cn-8_cm-2.geojson,2,0.0008007031514346435,0.6699963962719022,0.36263834649705307,0.5607602372368964,0.9233985837339495
s-4_n-8_cn-4_cm-1.geojson,2,0.0005097916376417009,0.7121420820759068,0.10787614422121011,0.8164456331802871,0.9243217774014971
s-12_n-24_cn-8_cm-5.geojson,2,0.0013332575285309378,0.5945959011107863,0.8290163326129917,0.10332776006112313,0.9323440926741148
s-5_n-10_cn-4_cm-1.geojson,2,0.000625397900813418,0.6969254606709105,0.20911691609203392,0.7241308969353863,0.9332478130274202
s-10_n-20_cn-8_cm-4.geojson,2,0.0012041789852716856,0.6137436003069678,0.7159773761326019,0.21949118122712616,0.9354685573597281
s-3_n-6_cn-8_cm-1.geojson,2,0.000386608480418249,0.7326631331038695,0.0,0.9409407732441992,0.9409407732441992
s-8_n-16_cn-4_cm-3.geojson,2,0.0010454784129656713,0.6380521723974203,0.5769972897964739,0.36696409004796743,0.9439613798444413
s-12_n-24_cn-4_cm-5.geojson,2,0.0013499187776588005,0.5943970817509583,0.8436072178795746,0.10212158187777967,0.9457287997573542
s-10_n-20_cn-4_cm-4.geojson,2,0.0012213100124913551,0.613397563134642,0.7309796638207983,0.21739187616827108,0.9483715399890693
s-11_n-22_cn-4_cm-5.geojson,2,0.0013114455773814144,0.6018454340007616,0.8099147830100399,0.1473085294332957,0.9572233124433356
s-13_n-26_cn-4_cm-5.geojson,2,0.001390255938464134,0.5910537498577767,0.8789319933975207,0.08183857728144503,0.9607705706789658
s-9_n-18_cn-8_cm-4.geojson,2,0.001145040834310945,0.6270394602751411,0.6641878632981152,0.30015322659470317,0.9643410898928184
s-13_n-26_cn-8_cm-6.geojson,2,0.0014202989303538419,0.5876926552450601,0.9052417763173708,0.06144781152544001,0.9666895878428108
s-3_n-6_cn-4_cm-1.geojson,2,0.0004073955423727481,0.7348961449315972,0.018204015418041727,0.954487794782156,0.9726918102001977
s-7_n-14_cn-8_cm-3.geojson,2,0.000958055053867449,0.655536920896228,0.5004373516770523,0.47303888175211517,0.9734762334291674
s-6_n-12_cn-4_cm-2.geojson,2,0.0008192003037257853,0.67654252510675,0.3788370015178955,0.600473662492761,0.9793106640106566
s-7_n-14_cn-4_cm-3.geojson,2,0.0009632033183385836,0.6583032523296839,0.5049458813583431,0.48982139541586545,0.9947672767742085
s-5_n-10_cn-8_cm-2.geojson,2,0.0006977869965208684,0.6969696902959186,0.27251078181682953,0.724399224973402,0.9969100067902316
s-9_n-18_cn-4_cm-4.geojson,2,0.0011561609097426812,0.6312514780103406,0.673926133432308,0.32570629096654324,0.9996324243988512
s-10_n-20_cn-8_cm-5.geojson,2,0.0012564825668598158,0.6174975441957407,0.7617815983807127,0.2422652472137081,1.0040468455944207
s-8_n-16_cn-8_cm-4.geojson,2,0.0011006922344128523,0.6401978872844026,0.6253501190281172,0.3799815068960658,1.0053316259241831
s-13_n-26_cn-4_cm-6.geojson,2,0.0014413256475147506,0.5911482038994615,0.9236556668530239,0.08241160198340274,1.0060672688364267
s-13_n-26_cn-8_cm-7.geojson,2,0.001471761075152562,0.5872280147439977,0.9503091205823755,0.05862897519097005,1.0089380957733456
s-12_n-24_cn-8_cm-6.geojson,2,0.0013887583884567964,0.5994070644446583,0.8776205322837504,0.13251566336610385,1.0101361956498542
s-10_n-20_cn-4_cm-5.geojson,2,0.0012714394076668832,0.6172522169414519,0.7748798688940268,0.24077691940620197,1.0156567883002288
s-11_n-22_cn-8_cm-6.geojson,2,0.0013570718943294471,0.6049631872768997,0.8498714723684742,0.16622301535648878,1.016094487724963
s-12_n-24_cn-4_cm-6.geojson,2,0.0013937610473601983,0.6000305195025645,0.8820015496688947,0.1362979805901008,1.0182995302589954
s-8_n-16_cn-4_cm-4.geojson,2,0.0011114121297043393,0.6411081399495596,0.6347379362960494,0.38550374027913425,1.0202416765751836
